"Case_Id","Sample_Type","Eligibility_Concerns","Eligibility_Outcome","Validation_Study_Outcome","Did_Vote","Political_Party","Voting_Level_Difficulty_Code"
235189,2,0,-2,-2,4,"Democrat",3
235219,2,0,-2,-2,4,"Democrat",3
235226,2,0,-2,-2,4,"Democrat",1
235240,2,0,-2,-2,4,"Republican",1
235271,2,0,-2,-2,4,"Democrat",1
235288,2,0,-2,-2,4,"Democrat",1
235295,2,0,-2,-2,4,"Democrat",1
235318,2,1,4,3,4,"Republican",1
235325,2,1,1,1,4,"Republican",3
235356,2,0,-2,-2,4,"Republican",1
235363,2,0,-2,-2,4,"Democrat",1
235387,2,0,-2,-2,4,"Democrat",1
235394,2,0,-2,-2,4,"Democrat",1
235400,2,0,-2,-2,4,"Democrat",1
235417,2,1,1,1,4,"Democrat",1
235462,2,0,1,1,4,"Republican",1
235479,2,1,1,1,4,"Democrat",1
235486,2,0,-2,-2,4,"Republican",1
235493,2,0,-2,-2,4,"Democrat",4
235509,2,0,-2,-2,4,"Republican",1
235516,2,0,-2,-2,4,"Republican",1
235523,2,1,1,5,4,"Republican",1
235530,2,0,-2,-2,4,"Democrat",1
235547,2,0,-2,-2,4,"Democrat",1
235561,2,0,-2,-2,4,"Democrat",1
235585,2,0,4,3,4,"Republican",4
235608,2,0,-2,-2,4,"Republican",1
235615,2,0,-2,-2,4,"Democrat",1
235622,2,0,-2,-2,4,"Republican",1
235653,2,0,-2,-2,-1,"Democrat",2
235684,2,0,-2,-2,4,"Republican",1
235691,2,0,-2,-2,4,"Democrat",2
235707,2,0,-2,-2,4,"Republican",1
235721,2,0,-2,-2,4,"Democrat",1
235752,2,0,1,1,4,"Democrat",1
235769,2,1,1,5,4,"Republican",1
235790,2,0,-2,-2,4,"Democrat",1
235820,2,0,-2,-2,-1,"Democrat",2
235868,2,0,1,1,4,"Democrat",1
235875,2,0,-2,-2,4,"Republican",1
235905,2,0,-2,-2,4,"Democrat",1
235912,2,0,-2,-2,4,"Democrat",1
235929,2,0,-2,-2,-1,"Democrat",1
235936,2,0,-2,-2,4,"Democrat",1
235943,2,0,1,1,4,"Republican",1
235974,2,1,1,1,4,"Republican",1
235981,2,0,-2,-2,4,"Democrat",1
235998,2,0,-2,-2,4,"Republican",2
236007,2,0,1,1,4,"Democrat",1
236014,2,0,-2,-2,4,"Republican",1
236045,2,0,-2,-2,4,"Republican",1
236076,2,0,-2,-2,4,"Democrat",1
236083,2,0,-2,-2,4,"Republican",1
236090,2,0,-2,-2,4,"Republican",1
236106,2,0,-2,-2,4,"Republican",1
236113,2,0,-2,-2,4,"Democrat",1
236120,2,0,-2,-2,4,"Democrat",1
236144,2,0,-2,-2,4,"Democrat",1
236175,2,0,-2,-2,4,"Republican",1
236205,2,0,-2,-2,4,"Republican",1
236212,2,0,-2,-2,4,"Republican",1
236250,2,0,-2,-2,4,"Democrat",1
236274,2,0,-2,-2,4,"Democrat",1
236281,2,0,-2,-2,4,"Democrat",2
236298,2,0,-2,-2,4,"Republican",1
236304,2,0,-2,-2,4,"Republican",1
236311,2,0,4,3,4,"Republican",1
236328,2,0,-2,-2,4,"Republican",1
236342,2,0,-2,-2,4,"Republican",1
236359,2,0,-2,-2,4,"Democrat",1
236366,2,0,-2,-2,4,"Democrat",1
236373,2,0,-2,-2,4,"Republican",2
236380,2,0,-2,-2,4,"Republican",1
236397,2,0,-2,-2,4,"Republican",1
236427,2,0,1,1,4,"Democrat",1
236434,2,0,-2,-2,4,"Democrat",1
236458,2,0,-2,-2,4,"Democrat",1
300038,4,0,-2,-2,4,"Democrat",1
300083,3,0,-2,-2,4,"Republican",1
300106,4,0,-2,-2,-1,"Republican",1
300113,4,0,-2,-2,4,"Democrat",1
300137,4,0,-2,-2,4,"Democrat",1
300144,3,0,-2,-2,4,"Republican",1
300168,3,0,-2,-2,4,"Democrat",1
300298,4,0,-2,-2,4,"Democrat",1
300311,3,0,1,1,4,"Democrat",1
300373,4,2,4,3,4,"Republican",1
300397,3,0,-2,-2,4,"Democrat",1
300403,4,0,-2,-2,4,"Republican",1
300458,3,1,4,3,4,"Republican",1
300502,4,0,-2,-2,4,"Republican",1
300533,3,0,-2,-2,4,"Democrat",1
300632,4,0,-2,-2,4,"Democrat",1
300656,3,0,-2,-2,4,"Democrat",1
300663,4,0,-2,-2,4,"Republican",1
300731,3,0,-2,-2,4,"Republican",1
300847,4,0,-2,-2,4,"Republican",1
300861,3,0,1,1,4,"Democrat",1
300915,4,0,-2,-2,4,"Democrat",1
300946,4,0,-2,-2,4,"Democrat",1
300960,4,0,-2,-2,-1,"Democrat",1
301000,4,0,-2,-2,4,"Republican",1
301093,4,0,-2,-2,4,"Democrat",1
301147,4,0,-2,-2,4,"Democrat",1
301192,3,0,-2,-2,4,"Republican",1
301215,4,0,-2,-2,4,"Democrat",1
301253,3,0,-2,-2,4,"Democrat",1
301284,3,0,-2,-2,4,"Republican",1
301307,3,0,-2,-2,4,"Democrat",1
301369,3,0,-2,-2,4,"Republican",1
301376,3,0,1,1,4,"Democrat",1
301413,3,1,1,1,4,"Democrat",1
301475,3,0,-2,-2,4,"Republican",1
301604,4,0,-2,-2,4,"Republican",1
301659,4,0,-2,-2,4,"Democrat",1
301680,3,0,-2,-2,4,"Democrat",1
301758,3,0,-2,-2,4,"Democrat",1
301802,4,0,-2,-2,4,"Democrat",1
301833,3,0,-2,-2,4,"Republican",1
301987,3,0,-2,-2,4,"Democrat",1
302003,3,0,-2,-2,4,"Democrat",1
302041,4,0,1,1,4,"Democrat",1
302140,3,0,-2,-2,4,"Republican",1
302225,4,0,-2,-2,4,"Democrat",1
302324,4,0,-2,-2,4,"Democrat",1
302386,3,0,-2,-2,4,"Democrat",1
302416,3,0,-2,-2,4,"Republican",1
302515,3,2,1,5,4,"Republican",1
302539,3,0,-2,-2,4,"Republican",1
302607,4,0,-2,-2,4,"Republican",1
302669,3,0,-2,-2,4,"Democrat",1
302676,3,0,-2,-2,4,"Democrat",1
302812,4,0,-2,-2,4,"Republican",2
302829,4,0,-2,-2,4,"Republican",1
302850,4,0,-2,-2,4,"Republican",1
302867,3,0,-2,-2,4,"Republican",1
302898,3,0,-2,-2,-1,"Republican",4
303013,3,0,-2,-2,4,"Democrat",1
303037,3,0,1,1,4,"Republican",1
303136,3,2,4,3,4,"Republican",4
303303,3,0,-2,-2,-1,"Democrat",1
303310,3,0,-2,-2,4,"Democrat",1
303327,4,0,-2,-2,-1,"Democrat",2
303402,4,0,-2,-2,4,"Democrat",1
303426,4,0,-2,-2,4,"Republican",1
303457,4,0,-2,-2,4,"Democrat",1
303532,4,0,-2,-2,-1,"Democrat",1
303563,4,0,-2,-2,4,"Republican",1
303624,3,0,-2,-2,4,"Democrat",1
303792,3,0,-2,-2,4,"Republican",1
303808,3,0,-2,-2,4,"Democrat",1
303822,4,0,-2,-2,4,"Republican",1
303877,3,0,1,1,4,"Republican",1
303884,4,0,-2,-2,-1,"Democrat",1
303907,4,0,4,3,4,"Democrat",1
303952,3,0,-2,-2,4,"Republican",2
303976,4,0,4,3,4,"Republican",1
304009,3,0,-2,-2,4,"Democrat",1
304054,3,0,1,1,4,"Democrat",1
304092,3,0,-2,-2,4,"Democrat",1
304184,3,0,1,1,4,"Republican",1
304214,4,0,-2,-2,4,"Republican",1
304238,4,0,-2,-2,4,"Republican",1
304269,3,0,-2,-2,4,"Democrat",1
304276,4,1,1,5,4,"Republican",1
304290,3,0,1,1,-1,"Republican",1
304306,4,0,1,1,4,"Republican",1
304382,3,0,-2,-2,4,"Democrat",1
304436,3,1,4,3,4,"Democrat",1
304603,4,0,-2,-2,4,"Republican",1
304719,4,0,-2,-2,4,"Democrat",1
304740,4,0,-2,-2,4,"Democrat",1
304757,4,0,-2,-2,4,"Democrat",2
304825,3,0,-2,-2,4,"Republican",2
304887,4,0,-2,-2,4,"Democrat",1
304931,4,0,-2,-2,-1,"Republican",2
304986,4,0,-2,-2,4,"Democrat",1
305040,3,1,1,5,4,"Democrat",3
305095,3,0,-2,-2,4,"Republican",1
305149,4,0,-2,-2,4,"Democrat",1
305217,4,0,-2,-2,4,"Democrat",1
305231,3,0,-2,-2,4,"Democrat",2
305293,4,0,-2,-2,-1,"Democrat",3
305330,4,0,-2,-2,4,"Republican",1
305347,4,0,-2,-2,4,"Republican",1
305378,4,0,-2,-2,4,"Democrat",1
305385,3,0,-2,-2,4,"Democrat",1
305460,3,0,-2,-2,4,"Democrat",1
305491,4,0,1,1,4,"Democrat",1
305613,3,1,1,1,4,"Republican",3
305644,4,0,-2,-2,4,"Republican",1
305651,3,0,1,1,4,"Democrat",1
305668,3,0,-2,-2,4,"Republican",1
305712,4,0,1,1,4,"Republican",1
305729,4,0,1,1,4,"Democrat",2
305767,4,0,-2,-2,4,"Democrat",1
305804,4,0,-2,-2,4,"Democrat",1
305927,3,0,-2,-2,4,"Democrat",1
305934,3,0,-2,-2,4,"Republican",1
305972,4,0,-2,-2,4,"Republican",1
305996,3,0,-2,-2,4,"Democrat",1
306067,3,0,-2,-2,4,"Democrat",1
306203,3,0,-2,-2,4,"Democrat",1
306272,3,0,1,1,4,"Democrat",1
306302,3,0,-2,-2,4,"Republican",1
306418,3,0,-2,-2,-1,"Democrat",2
306456,3,1,4,3,4,"Republican",1
306562,4,0,-2,-2,4,"Democrat",1
306586,3,0,-2,-2,4,"Democrat",1
306647,4,0,-2,-2,4,"Democrat",1
306777,3,0,-2,-2,4,"Democrat",2
306791,4,0,-2,-2,4,"Republican",1
306852,4,0,-2,-2,4,"Democrat",1
306869,4,0,-2,-2,4,"Republican",1
306982,4,0,-2,-2,4,"Democrat",1
306999,3,0,-2,-2,-1,"Republican",1
307015,4,0,-2,-2,4,"Republican",1
307039,4,0,-2,-2,4,"Democrat",1
307114,3,0,-2,-2,4,"Democrat",5
307121,3,0,-2,-2,4,"Democrat",1
307169,3,0,-2,-2,4,"Democrat",1
307176,3,0,-2,-2,4,"Republican",3
307190,4,0,-2,-2,-1,"Democrat",1
307206,4,0,-2,-2,4,"Democrat",1
307213,3,0,-2,-2,4,"Democrat",1
307237,3,0,-2,-2,4,"Democrat",1
307251,4,0,-2,-2,4,"Democrat",1
307268,4,0,-2,-2,4,"Republican",1
307275,3,0,1,5,4,"Republican",1
307305,4,0,-2,-2,4,"Democrat",1
307336,4,0,1,1,4,"Democrat",1
307404,4,0,4,3,-1,"Democrat",1
307435,4,2,4,3,4,"Democrat",1
307466,3,0,-2,-2,4,"Republican",1
307510,4,0,-2,-2,4,"Republican",1
307534,3,0,-2,-2,4,"Republican",1
307602,3,0,-2,-2,4,"Democrat",1
307626,4,0,-2,-2,4,"Republican",1
307640,3,0,-2,-2,4,"Democrat",1
307718,3,0,-2,-2,4,"Republican",1
307725,4,1,4,3,4,"Republican",1
307800,4,0,-2,-2,4,"Democrat",2
307817,4,0,-2,-2,4,"Republican",1
307824,4,0,-2,-2,4,"Republican",1
307831,3,0,-2,-2,4,"Republican",1
307923,4,0,-2,-2,4,"Democrat",1
307930,3,0,-2,-2,-1,"Republican",1
307947,3,0,-2,-2,4,"Republican",1
307978,3,0,-2,-2,4,"Democrat",1
308049,4,0,-2,-2,4,"Republican",1
308070,4,0,-2,-2,-1,"Republican",1
308087,3,0,-2,-2,4,"Democrat",1
308131,4,0,-2,-2,4,"Democrat",1
308216,3,0,-2,-2,4,"Republican",1
308285,3,0,-2,-2,4,"Democrat",1
308308,4,0,-2,-2,4,"Republican",1
308391,3,0,-2,-2,4,"Democrat",1
308407,3,1,4,3,4,"Democrat",1
308414,3,0,-2,-2,4,"Republican",1
308513,4,0,-2,-2,4,"Republican",1
308520,3,0,-2,-2,4,"Democrat",1
308537,4,0,-2,-2,4,"Republican",1
308667,4,0,-2,-2,4,"Republican",1
308704,3,0,-2,-2,4,"Democrat",1
308711,3,2,4,3,4,"Democrat",1
308735,3,0,-2,-2,4,"Democrat",1
308780,3,0,-2,-2,4,"Democrat",1
308797,4,0,-2,-2,-1,"Democrat",1
308810,4,1,3,4,4,"Democrat",1
308865,3,0,4,3,4,"Democrat",1
308889,3,1,4,3,4,"Democrat",1
308926,3,0,-2,-2,4,"Democrat",1
308957,4,1,4,3,-1,"Democrat",1
308988,4,0,-2,-2,4,"Republican",1
309004,3,0,-2,-2,4,"Democrat",1
309028,4,0,-2,-2,4,"Democrat",1
309080,3,0,-2,-2,4,"Republican",1
309097,3,0,-2,-2,4,"Republican",1
309189,4,0,-2,-2,4,"Democrat",1
309202,4,0,-2,-2,4,"Republican",1
309318,4,0,1,1,-1,"Democrat",1
309325,4,0,-2,-2,4,"Democrat",1
309349,3,0,-2,-2,4,"Democrat",1
309370,3,0,-2,-2,4,"Democrat",1
309400,4,1,3,4,4,"Democrat",1
309431,4,0,-2,-2,4,"Democrat",1
309486,4,0,-2,-2,4,"Republican",1
309608,4,0,-2,-2,4,"Republican",1
309653,3,0,-2,-2,4,"Democrat",1
309660,4,0,-2,-2,4,"Republican",1
309677,3,1,1,5,4,"Democrat",1
309684,3,0,-2,-2,4,"Democrat",1
309851,4,0,-2,-2,4,"Democrat",1
309882,4,0,-2,-2,-1,"Democrat",1
309899,4,0,-2,-2,4,"Democrat",1
310066,4,0,1,1,4,"Republican",1
310097,4,2,1,5,4,"Democrat",1
310103,4,0,-2,-2,4,"Republican",1
310110,3,0,-2,-2,4,"Republican",1
310196,3,0,-2,-2,4,"Republican",1
310271,4,1,3,4,4,"Democrat",1
310394,4,0,-2,-2,4,"Democrat",1
310462,4,0,-2,-2,4,"Republican",1
310486,4,0,-2,-2,4,"Republican",5
310516,3,0,-2,-2,4,"Republican",1
310547,4,0,-2,-2,4,"Democrat",1
310554,3,0,-2,-2,4,"Republican",1
310592,4,0,-2,-2,4,"Democrat",1
310639,4,0,-2,-2,4,"Democrat",1
310646,4,0,-2,-2,4,"Republican",1
310677,4,2,4,3,4,"Republican",1
310684,3,2,1,5,4,"Republican",1
310776,4,0,-2,-2,4,"Democrat",1
310806,4,0,-2,-2,4,"Democrat",1
310813,4,0,-2,-2,4,"Democrat",1
310868,3,0,-2,-2,4,"Republican",1
310899,4,0,-2,-2,4,"Democrat",1
310936,3,0,-2,-2,4,"Democrat",1
310950,3,0,-2,-2,4,"Democrat",1
311007,3,0,-2,-2,4,"Democrat",1
311014,4,0,-2,-2,4,"Democrat",1
311052,3,0,-2,-2,-1,"Democrat",1
311199,4,0,1,1,4,"Democrat",1
311229,4,0,-2,-2,4,"Democrat",1
311250,3,1,4,3,4,"Democrat",1
311304,4,0,-2,-2,4,"Democrat",1
311311,3,0,-2,-2,4,"Republican",5
311359,4,0,-2,-2,4,"Republican",1
311373,3,0,-2,-2,4,"Republican",1
311403,4,0,-2,-2,4,"Republican",1
311519,4,0,-2,-2,4,"Republican",1
311540,4,0,-2,-2,-1,"Republican",1
311571,4,0,-2,-2,4,"Republican",1
311595,4,0,-2,-2,4,"Democrat",1
311601,3,0,-2,-2,4,"Democrat",1
311618,3,0,1,1,4,"Republican",1
311649,3,0,-2,-2,4,"Democrat",1
311670,4,1,4,3,4,"Democrat",1
311694,4,0,-2,-2,4,"Democrat",1
311809,4,0,-2,-2,4,"Republican",1
311847,3,0,-2,-2,4,"Democrat",1
311885,4,0,-2,-2,4,"Republican",1
311908,4,0,-2,-2,4,"Democrat",1
311915,3,0,4,3,4,"Republican",1
311922,3,0,-2,-2,4,"Republican",1
312017,3,0,-2,-2,4,"Democrat",1
312024,4,1,1,5,4,"Democrat",1
312079,4,0,-2,-2,-1,"Democrat",1
312109,4,0,-2,-2,4,"Republican",1
312147,3,0,-2,-2,4,"Democrat",2
312208,4,0,-2,-2,-1,"Democrat",1
312246,4,0,-2,-2,4,"Republican",1
312321,4,0,-2,-2,4,"Democrat",1
312345,3,0,-2,-2,4,"Republican",1
312413,4,0,-2,-2,4,"Democrat",1
312444,4,0,-2,-2,4,"Democrat",1
312451,4,0,-2,-2,4,"Republican",1
312581,3,0,-2,-2,4,"Republican",1
312598,4,0,-2,-2,4,"Democrat",1
312604,3,0,-2,-2,4,"Republican",1
312611,4,0,-2,-2,4,"Democrat",3
312680,4,0,-2,-2,-1,"Democrat",1
312697,4,0,4,3,4,"Democrat",1
312703,3,0,-2,-2,-1,"Republican",1
312710,4,0,-2,-2,4,"Democrat",2
312741,3,0,-2,-2,4,"Democrat",1
312758,3,0,1,1,4,"Democrat",2
312826,3,0,-2,-2,4,"Democrat",2
312833,4,0,-2,-2,4,"Republican",1
312888,4,0,4,3,-1,"Democrat",1
312918,4,0,-2,-2,4,"Democrat",1
313034,3,0,-2,-2,4,"Democrat",1
313089,3,0,-2,-2,4,"Republican",1
313157,3,0,-2,-2,4,"Democrat",1
313195,4,0,-2,-2,4,"Republican",1
313263,4,1,4,3,4,"Democrat",1
313270,4,0,-2,-2,4,"Democrat",1
313287,4,0,-2,-2,4,"Republican",1
313348,4,0,-2,-2,4,"Republican",2
313362,4,0,4,3,4,"Democrat",1
313485,3,0,-2,-2,4,"Republican",1
313515,3,0,-2,-2,4,"Democrat",1
313546,4,2,3,4,4,"Republican",1
313591,4,0,-2,-2,4,"Democrat",2
313669,4,0,-2,-2,4,"Democrat",1
313768,3,0,-2,-2,4,"Democrat",2
313812,3,0,-2,-2,4,"Republican",1
313850,4,0,-2,-2,4,"Republican",1
313867,4,2,1,5,4,"Democrat",2
313911,4,0,-2,-2,4,"Republican",1
313966,4,0,-2,-2,4,"Democrat",1
314006,4,0,-2,-2,4,"Democrat",1
314136,3,0,-2,-2,4,"Republican",3
314174,4,0,-2,-2,4,"Democrat",1
314228,4,0,-2,-2,4,"Republican",1
314266,4,1,4,3,4,"Democrat",1
314273,4,0,-2,-2,4,"Democrat",1
314297,3,0,-2,-2,4,"Democrat",1
314402,4,0,-2,-2,-1,"Democrat",1
314419,3,0,-2,-2,4,"Republican",1
314433,4,0,-2,-2,4,"Democrat",1
314440,4,1,3,4,4,"Democrat",1
314471,4,0,1,1,4,"Democrat",1
314518,3,0,-2,-2,4,"Republican",1
314532,3,0,-2,-2,4,"Democrat",1
314549,4,0,-2,-2,-1,"Democrat",1
314556,4,0,-2,-2,4,"Democrat",1
314587,4,0,1,1,4,"Republican",1
314594,3,0,-2,-2,4,"Republican",1
314617,4,0,-2,-2,4,"Democrat",1
314679,4,0,-2,-2,4,"Democrat",1
314693,3,0,-2,-2,4,"Republican",1
314716,3,0,-2,-2,4,"Republican",1
314754,4,1,4,3,4,"Republican",1
314792,4,0,-2,-2,4,"Republican",1
314822,4,0,-2,-2,4,"Democrat",1
314884,3,0,-2,-2,4,"Democrat",1
314891,4,0,-2,-2,4,"Democrat",1
314945,4,0,-2,-2,4,"Republican",1
315054,4,0,-2,-2,4,"Republican",1
315146,4,0,-2,-2,4,"Republican",1
315245,4,0,-2,-2,4,"Republican",1
315276,4,0,-2,-2,4,"Democrat",1
315429,3,0,-2,-2,4,"Republican",2
315504,4,0,-2,-2,4,"Republican",1
315511,3,0,-2,-2,4,"Democrat",1
315528,3,0,-2,-2,4,"Republican",1
315535,4,0,-2,-2,4,"Republican",1
315603,4,0,-2,-2,4,"Democrat",1
315641,4,0,-2,-2,4,"Democrat",3
315757,3,0,-2,-2,4,"Republican",1
315764,3,1,4,3,4,"Democrat",1
315788,4,0,-2,-2,4,"Republican",1
315801,3,0,-2,-2,4,"Republican",2
315887,4,0,4,3,4,"Democrat",1
315917,3,0,-2,-2,4,"Democrat",1
315924,3,0,-2,-2,4,"Democrat",1
316002,3,0,-2,-2,4,"Republican",1
316019,4,1,1,1,4,"Democrat",1
316064,4,0,-2,-2,4,"Democrat",1
316071,3,0,-2,-2,4,"Democrat",1
316224,3,0,-2,-2,4,"Democrat",1
316248,4,0,-2,-2,4,"Democrat",1
316255,3,0,-2,-2,4,"Democrat",1
316262,3,0,-2,-2,4,"Republican",1
316286,3,0,-2,-2,4,"Democrat",1
316392,4,0,-2,-2,4,"Democrat",1
316453,3,0,-2,-2,4,"Republican",1
316460,4,1,4,3,4,"Democrat",1
316507,3,0,-2,-2,4,"Democrat",1
316576,3,0,-2,-2,4,"Democrat",1
316590,3,0,-2,-2,4,"Democrat",1
316644,3,0,-2,-2,4,"Republican",1
316682,4,0,-2,-2,4,"Democrat",1
316699,4,0,-2,-2,-1,"Republican",1
316729,4,0,-2,-2,4,"Democrat",1
316736,4,0,-2,-2,-1,"Democrat",1
316750,4,2,1,5,4,"Democrat",2
316767,3,0,-2,-2,4,"Democrat",2
316774,4,0,-2,-2,4,"Democrat",1
316828,4,0,1,1,4,"Democrat",1
316873,4,0,-2,-2,4,"Republican",1
316897,4,0,-2,-2,4,"Democrat",1
316958,3,0,-2,-2,4,"Republican",1
316989,3,1,4,3,4,"Democrat",1
317012,4,2,1,5,4,"Democrat",1
317029,4,0,1,1,4,"Democrat",1
317128,4,0,-2,-2,4,"Republican",1
317166,3,0,1,1,4,"Democrat",1
317197,4,0,-2,-2,4,"Republican",1
317227,3,0,4,3,4,"Republican",1
317234,3,1,1,5,4,"Democrat",1
317357,4,0,-2,-2,4,"Democrat",1
317371,4,0,-2,-2,4,"Republican",1
317449,4,0,1,1,-1,"Democrat",1
317586,3,0,-2,-2,4,"Democrat",1
317630,3,1,1,5,4,"Democrat",1
317692,3,0,-2,-2,4,"Republican",1
317708,3,0,-2,-2,4,"Republican",1
317715,4,0,-2,-2,4,"Democrat",1
317821,3,0,1,5,4,"Republican",1
317869,3,0,-2,-2,4,"Republican",1
317890,3,0,-2,-2,4,"Republican",1
317968,4,0,-2,-2,4,"Republican",1
318121,3,0,-2,-2,4,"Republican",1
318206,3,0,1,1,4,"Democrat",1
318275,3,0,-2,-2,4,"Democrat",1
318329,3,1,1,1,4,"Democrat",1
318336,4,0,-2,-2,4,"Democrat",1
318343,3,0,-2,-2,4,"Democrat",1
318503,4,0,-2,-2,4,"Republican",4
318527,4,0,-2,-2,4,"Democrat",1
318657,4,0,-2,-2,-1,"Democrat",1
318688,4,0,-2,-2,4,"Democrat",1
318756,4,0,-2,-2,4,"Democrat",1
318763,3,0,-2,-2,4,"Republican",1
318862,4,0,-2,-2,4,"Democrat",1
318909,4,0,-2,-2,4,"Republican",1
318916,4,0,-2,-2,4,"Republican",1
318954,3,0,-2,-2,4,"Republican",1
319025,3,0,-2,-2,4,"Democrat",1
319063,3,0,-2,-2,4,"Republican",1
319070,3,0,-2,-2,4,"Democrat",1
319124,4,0,-2,-2,4,"Democrat",1
319131,4,0,-2,-2,4,"Democrat",1
319155,4,0,-2,-2,4,"Democrat",1
319193,3,0,-2,-2,4,"Republican",1
319223,3,0,-2,-2,4,"Republican",1
319230,4,0,-2,-2,4,"Democrat",1
319278,3,0,-2,-2,4,"Republican",1
319315,4,1,3,4,4,"Democrat",1
319322,3,0,-2,-2,4,"Democrat",1
319353,3,0,-2,-2,4,"Democrat",1
319407,4,0,-2,-2,4,"Democrat",1
319421,4,0,-2,-2,4,"Democrat",1
319438,3,1,1,1,4,"Republican",1
319445,3,0,-2,-2,4,"Republican",1
319452,3,0,-2,-2,4,"Democrat",1
319476,4,0,-2,-2,4,"Republican",1
319568,4,0,-2,-2,4,"Democrat",1
319575,4,0,-2,-2,4,"Democrat",1
319650,4,1,1,5,4,"Republican",1
319780,4,0,-2,-2,4,"Democrat",1
319858,3,0,-2,-2,4,"Democrat",1
319865,3,0,-2,-2,4,"Republican",1
319971,3,0,4,3,4,"Republican",1
319988,4,0,-2,-2,4,"Democrat",2
320018,3,0,1,1,4,"Republican",1
320056,3,0,-2,-2,-1,"Democrat",1
320155,4,0,4,3,4,"Republican",1
320162,4,0,-2,-2,4,"Republican",2
320278,4,0,1,1,4,"Republican",1
320308,4,0,-2,-2,4,"Republican",1
320322,4,0,-2,-2,4,"Republican",1
320353,4,0,-2,-2,4,"Republican",1
320360,4,0,-2,-2,4,"Democrat",1
320469,4,0,1,1,4,"Democrat",1
320476,4,0,-2,-2,4,"Democrat",1
320506,4,0,-2,-2,4,"Republican",1
320544,3,0,-2,-2,4,"Republican",1
320575,3,0,-2,-2,4,"Republican",1
320605,3,0,-2,-2,4,"Democrat",1
320612,4,0,-2,-2,4,"Republican",1
320636,4,0,-2,-2,4,"Democrat",1
320643,4,0,-2,-2,4,"Republican",5
320667,4,0,4,3,4,"Republican",3
320674,3,0,-2,-2,4,"Democrat",2
320711,3,0,-2,-2,4,"Republican",1
320735,3,0,-2,-2,4,"Republican",1
320803,3,0,-2,-2,4,"Republican",1
320865,4,0,-2,-2,4,"Democrat",1
320926,3,0,-2,-2,4,"Republican",1
321004,3,0,-2,-2,4,"Republican",2
321042,4,0,-2,-2,4,"Republican",1
321066,4,0,-2,-2,4,"Democrat",1
321103,4,2,4,3,4,"Democrat",1
321141,3,0,-2,-2,4,"Republican",1
321288,4,0,-2,-2,4,"Republican",1
321332,4,0,-2,-2,4,"Democrat",4
321356,3,0,-2,-2,4,"Republican",1
321400,4,0,-2,-2,4,"Democrat",1
321431,3,0,-2,-2,4,"Democrat",1
321509,4,0,-2,-2,4,"Republican",1
321585,3,0,4,3,4,"Republican",1
321592,4,0,4,3,4,"Democrat",1
321608,4,0,1,1,4,"Democrat",1
321677,3,0,-2,-2,4,"Democrat",1
321691,4,0,-2,-2,4,"Democrat",1
321820,3,0,-2,-2,4,"Republican",1
321905,3,0,-2,-2,4,"Republican",1
321974,4,0,-2,-2,4,"Democrat",1
322038,4,0,-2,-2,4,"Democrat",1
322137,3,0,-2,-2,4,"Republican",1
322199,3,0,4,3,4,"Republican",1
322267,3,0,-2,-2,4,"Republican",1
322281,3,0,-2,-2,4,"Democrat",1
322328,4,0,-2,-2,4,"Democrat",1
322335,4,0,1,1,4,"Republican",1
322366,4,0,-2,-2,4,"Democrat",1
322465,3,0,-2,-2,4,"Republican",1
322533,4,0,-2,-2,4,"Republican",1
322540,3,0,-2,-2,4,"Republican",1
322632,3,1,4,3,4,"Democrat",1
322649,3,0,-2,-2,4,"Republican",1
322656,4,0,-2,-2,4,"Republican",1
322755,4,0,-2,-2,4,"Democrat",1
322786,4,0,-2,-2,4,"Democrat",1
322816,3,0,-2,-2,4,"Republican",1
322847,3,0,-2,-2,4,"Democrat",1
322861,3,2,4,3,4,"Democrat",1
322892,4,0,-2,-2,4,"Republican",1
322984,3,0,-2,-2,4,"Republican",1
323000,3,0,-2,-2,4,"Democrat",1
323017,3,0,4,3,4,"Republican",2
323093,4,0,-2,-2,-1,"Democrat",1
323123,4,0,-2,-2,4,"Democrat",1
323154,4,0,1,1,4,"Democrat",1
323253,3,0,-2,-2,4,"Democrat",1
323284,3,0,-2,-2,4,"Democrat",1
323352,4,0,-2,-2,4,"Democrat",1
323383,3,0,-2,-2,4,"Democrat",3
323420,3,0,-2,-2,4,"Democrat",1
323482,4,0,-2,-2,4,"Republican",1
323543,4,0,-2,-2,4,"Democrat",1
323611,3,0,1,1,4,"Democrat",1
323697,4,0,-2,-2,4,"Democrat",1
323734,4,0,-2,-2,4,"Democrat",1
323819,3,0,-2,-2,4,"Republican",1
323888,4,0,-2,-2,-1,"Democrat",1
323901,4,0,-2,-2,4,"Democrat",1
323918,3,0,-2,-2,4,"Republican",1
323925,3,0,-2,-2,4,"Republican",1
323956,4,0,-2,-2,4,"Democrat",1
324034,4,0,4,3,4,"Republican",1
324096,3,0,-2,-2,4,"Democrat",1
324133,4,0,-2,-2,4,"Democrat",1
324249,3,1,1,5,4,"Republican",1
324287,4,0,-2,-2,4,"Democrat",1
324324,3,0,-2,-2,4,"Democrat",1
324379,3,0,-2,-2,4,"Democrat",1
324393,3,0,-2,-2,4,"Republican",1
324508,4,0,-2,-2,4,"Republican",1
324515,4,0,-2,-2,-1,"Republican",1
324539,4,0,-2,-2,4,"Democrat",1
324607,4,0,-2,-2,4,"Democrat",1
